duration_minutes,title_length,description_length,tags_count,channel_subscribers,channel_age_months,previous_videos_count,avg_upload_frequency_days,comments_count,likes_count,shares_count,playlist_adds,total_views,has_thumbnail_custom_Sim,video_quality_480p,video_quality_4K,video_quality_4k,video_quality_720p,category_  Educação,category_  Fitness,category_  Gaming,category_  Música,category_  Tecnologia,category_  Vlogs,category_Culinária,category_Educação,category_Fitness,category_Gaming,category_Música,category_Tecnologia,category_Vlogs,language_Espanhol,language_INGLÊS,language_Inglês,language_PORTUGUÊS,language_Português,has_subtitles_Sim,promoted_Sim,upload_time_Manhã,upload_time_Noite,upload_time_Tarde,upload_day_Seg-Qui,upload_day_Sexta,upload_day_Sábado,likes_per_share,subs_per_month
-1.6371600009215126,-0.05499890198027267,0.19360593232511453,0.6371265956126633,-1.634891258333882,-0.012752539913735204,1.087936723733589,-0.7695811736495856,-0.7367549411112702,-1.357659230064494,-0.012593336103801466,0.42490938645465604,1.6811434035947037,0.673266067191741,-0.3391817326856071,-0.32444284226152503,-0.03452383398798627,1.5613860285496564,-0.03452383398798627,-0.052777981396925945,-0.04885319687460315,-0.02818299443877708,-0.02818299443877708,-0.03452383398798627,-0.3969335839866199,-0.40493491622004385,2.288585537482975,-0.40957040266096684,-0.3847905681291897,-0.40294121608025674,-0.4042708288351899,-0.3274226991239028,-0.06621341872649367,-0.6435381994422819,-0.06621341872649367,0.8158217344772525,-0.840333944001287,-0.42269570112912225,-0.6097555664721453,-0.5785721758880774,1.802658707254315,-0.5522891488953692,1.7247502448006968,-0.5804050538418828,-0.01992477001044409,-0.38484704630891625
1.6115350255318464,1.5534796240191924,-0.0038214560627097367,-0.5280603139304101,1.310451175511899,-0.012752539913735204,-1.5199237023200378,-0.19628551396028807,1.6780990094858643,-1.0721610526940304,-0.5685801519753186,1.3458947152848633,0.15734523927283936,-1.4852968963237645,-0.3391817326856071,-0.32444284226152503,-0.03452383398798627,1.5613860285496564,-0.03452383398798627,-0.052777981396925945,-0.04885319687460315,-0.02818299443877708,-0.02818299443877708,-0.03452383398798627,2.5193131555069144,-0.40493491622004385,-0.4369511139617778,-0.40957040266096684,-0.3847905681291897,-0.40294121608025674,-0.4042708288351899,-0.3274226991239028,-0.06621341872649367,-0.6435381994422819,-0.06621341872649367,0.8158217344772525,-0.840333944001287,2.3657680864242496,-0.6097555664721453,-0.5785721758880774,1.802658707254315,-0.5522891488953692,1.7247502448006968,-0.5804050538418828,-0.019924731437919115,-0.10301283117309004
0.8706045809021329,-0.7443468416943291,-1.3455964845503303,-0.3224390945992795,0.8579825511950103,-0.012752539913735204,-1.2872012496013414,-1.6868542291524615,0.7266536242652364,0.6070792439716796,-1.368272763798108,0.1383806174852582,1.1229974577676092,-1.4852968963237645,-0.3391817326856071,-0.32444284226152503,-0.03452383398798627,-0.6404566082411295,-0.03452383398798627,-0.052777981396925945,-0.04885319687460315,-0.02818299443877708,-0.02818299443877708,-0.03452383398798627,-0.3969335839866199,-0.40493491622004385,-0.4369511139617778,2.4415826766363717,-0.3847905681291897,-0.40294121608025674,-0.4042708288351899,3.054155996745913,-0.06621341872649367,-0.6435381994422819,-0.06621341872649367,-1.2257579784151766,-0.840333944001287,-0.42269570112912225,1.6400014284177618,-0.5785721758880774,-0.5547361771675189,1.8106457496043424,-0.579794090776056,-0.5804050538418828,-0.01992410038039143,-0.1463086931898644
-1.3521867529870073,-1.6251803202178456,-1.0092387117414445,-1.4190855976986427,-1.1312885578748788,0.7084413690317964,-1.054478796882645,-0.6549220417117261,1.6049109029304314,1.1991856577715863,0.4280464363737514,-1.0623113667674564,-0.9520702435959345,0.673266067191741,-0.3391817326856071,-0.32444284226152503,-0.03452383398798627,-0.6404566082411295,-0.03452383398798627,-0.052777981396925945,-0.04885319687460315,-0.02818299443877708,-0.02818299443877708,-0.03452383398798627,-0.3969335839866199,-0.40493491622004385,-0.4369511139617778,-0.40957040266096684,-0.3847905681291897,2.481751580857945,-0.4042708288351899,-0.3274226991239028,-0.06621341872649367,-0.6435381994422819,-0.06621341872649367,0.8158217344772525,1.190003101907863,-0.42269570112912225,-0.6097555664721453,-0.5785721758880774,-0.5547361771675189,-0.5522891488953692,-0.579794090776056,1.7229346873888962,-0.019924641306746444,-0.3510443646358398
1.3835564271842422,1.5151825162573003,0.40931363445255214,1.596692285824606,1.1252616606871249,-1.5416836268782623,-0.28786365851517465,-0.3109446458981476,-0.6699310177345705,1.0670599159590768,-1.5307432944322896,1.5607912920119118,0.6028033376137503,-1.4852968963237645,-0.3391817326856071,-0.32444284226152503,-0.03452383398798627,1.5613860285496564,-0.03452383398798627,-0.052777981396925945,-0.04885319687460315,-0.02818299443877708,-0.02818299443877708,-0.03452383398798627,-0.3969335839866199,-0.40493491622004385,-0.4369511139617778,-0.40957040266096684,-0.3847905681291897,-0.40294121608025674,2.4735893086356535,3.054155996745913,-0.06621341872649367,-0.6435381994422819,-0.06621341872649367,-1.2257579784151766,-0.840333944001287,-0.42269570112912225,1.6400014284177618,-0.5785721758880774,-0.5547361771675189,-0.5522891488953692,-0.579794090776056,-0.5804050538418828,-0.019923346469358543,2.213579912833667
-0.8962295562917991,1.6683709473048685,-1.616145127896608,-1.6247068170297732,-0.9396119085744385,1.083462201683473,0.8757486050783072,-0.884240305587445,0.07786050576659187,0.5752433620251287,1.636377049488573,1.096887570823363,-1.2563616030737765,0.673266067191741,-0.3391817326856071,-0.32444284226152503,-0.03452383398798627,1.5613860285496564,-0.03452383398798627,-0.052777981396925945,-0.04885319687460315,-0.02818299443877708,-0.02818299443877708,-0.03452383398798627,-0.3969335839866199,2.4695326580743524,-0.4369511139617778,-0.40957040266096684,-0.3847905681291897,-0.40294121608025674,-0.4042708288351899,-0.3274226991239028,-0.06621341872649367,-0.6435381994422819,-0.06621341872649367,0.8158217344772525,-0.840333944001287,-0.42269570112912225,1.6400014284177618,-0.5785721758880774,-0.5547361771675189,-0.5522891488953692,-0.579794090776056,-0.5804050538418828,-0.01992471659211762,-0.3444385535766698
0.12967413627241942,1.5917767317810845,-0.38770804459459024,0.08880334406298168,0.14169942529880597,-0.099295808987199,0.8209903809092022,-0.42560377783600706,0.2228224559488503,0.5670452808371756,-0.683927195369283,1.5710244623322474,-0.21151052017487415,0.673266067191741,2.948271984113354,-0.32444284226152503,-0.03452383398798627,-0.6404566082411295,-0.03452383398798627,-0.052777981396925945,-0.04885319687460315,-0.02818299443877708,-0.02818299443877708,-0.03452383398798627,-0.3969335839866199,-0.40493491622004385,-0.4369511139617778,-0.40957040266096684,-0.3847905681291897,-0.40294121608025674,2.4735893086356535,-0.3274226991239028,-0.06621341872649367,-0.6435381994422819,-0.06621341872649367,0.8158217344772525,1.190003101907863,-0.42269570112912225,-0.6097555664721453,-0.5785721758880774,-0.5547361771675189,-0.5522891488953692,-0.579794090776056,1.7229346873888962,-0.019924549846916922,-0.20573344093663942
0.35765273462002356,-0.3613757640754089,0.8736336034387314,-0.8707623461489611,-1.2121403247624103,1.6315695724820771,0.8415247149726165,-0.6549220417117261,0.901668661680402,0.4109401515499036,-0.6248470024113988,-1.3386069654165187,-1.2677559029751104,0.673266067191741,-0.3391817326856071,-0.32444284226152503,-0.03452383398798627,-0.6404566082411295,-0.03452383398798627,-0.052777981396925945,-0.04885319687460315,-0.02818299443877708,-0.02818299443877708,-0.03452383398798627,-0.3969335839866199,-0.40493491622004385,-0.4369511139617778,-0.40957040266096684,-0.3847905681291897,2.481751580857945,-0.4042708288351899,-0.3274226991239028,-0.06621341872649367,-0.6435381994422819,-0.06621341872649367,0.8158217344772525,1.190003101907863,-0.42269570112912225,-0.6097555664721453,-0.5785721758880774,-0.5547361771675189,-0.5522891488953692,-0.579794090776056,1.7229346873888962,-0.0199245784282667,-0.3643451850609009
1.3835564271842422,-0.8592381649800052,-0.8447158880849243,-1.4876260041423528,0.5153760543511791,-1.282053819657871,0.040685686499455496,0.26235101379114995,-0.3174259827791763,-0.3065969044256843,0.7909676216864685,-1.103244048048799,-0.41933444473811793,-1.4852968963237645,-0.3391817326856071,-0.32444284226152503,-0.03452383398798627,-0.6404566082411295,-0.03452383398798627,-0.052777981396925945,-0.04885319687460315,-0.02818299443877708,-0.02818299443877708,-0.03452383398798627,-0.3969335839866199,-0.40493491622004385,2.288585537482975,-0.40957040266096684,-0.3847905681291897,-0.40294121608025674,-0.4042708288351899,-0.3274226991239028,-0.06621341872649367,-0.6435381994422819,-0.06621341872649367,0.8158217344772525,-0.840333944001287,-0.42269570112912225,-0.6097555664721453,-0.5785721758880774,1.802658707254315,1.8106457496043424,-0.579794090776056,-0.5804050538418828,-0.019924730433146187,0.4248911866809748
-1.0102188554656013,-0.6677526261705451,-0.38770804459459024,-1.556166410586063,-1.471563484932403,-1.1378150378687646,0.17758124692221808,-1.113558569463164,1.5745042499653723,0.18624440965675795,-0.7528540871534812,0.6739165309161566,-1.8897704378457145,0.673266067191741,-0.3391817326856071,-0.32444284226152503,-0.03452383398798627,-0.6404566082411295,-0.03452383398798627,-0.052777981396925945,-0.04885319687460315,-0.02818299443877708,-0.02818299443877708,-0.03452383398798627,-0.3969335839866199,2.4695326580743524,-0.4369511139617778,-0.40957040266096684,-0.3847905681291897,-0.40294121608025674,-0.4042708288351899,-0.3274226991239028,-0.06621341872649367,-0.6435381994422819,-0.06621341872649367,0.8158217344772525,-0.840333944001287,-0.42269570112912225,-0.6097555664721453,-0.5785721758880774,1.802658707254315,1.8106457496043424,-0.579794090776056,-0.5804050538418828,-0.019924576423212183,-0.338453288811278
